,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
200,"frozenset({'RED BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'PURSE BABUSHKA PINK'}),0.0438,0.0504,0.036,0.821917808219178,16.307893020221787,1.0,0.03379248,5.332369230769229,0.9816774733319389,0.6185567010309277,0.812466099641089,0.7681017612524461
201,frozenset({'PURSE BABUSHKA PINK'}),"frozenset({'RED BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",0.0504,0.0438,0.036,0.7142857142857142,16.307893020221787,1.0,0.03379248,3.346699999999999,0.9885004212299917,0.6185567010309277,0.7011981952370991,0.7681017612524461
202,frozenset({'RED BABUSHKA'}),"frozenset({'PURSE BABUSHKA PINK', 'YELLOW BABUSHKA NOTEBOOK'})",0.0514,0.0428,0.036,0.7003891050583657,16.364231426597332,1.0,0.033800079999999996,3.194810389610389,0.9897650338510554,0.6185567010309277,0.6869923788741806,0.7707553001927343
203,frozenset({'YELLOW BABUSHKA NOTEBOOK'}),"frozenset({'PURSE BABUSHKA PINK', 'RED BABUSHKA'})",0.0518,0.0422,0.036,0.6949806949806949,16.468736847883765,1.0,0.03381404,3.14012911392405,0.9905915301506949,0.6206896551724137,0.6815417571316505,0.774030631850537
204,"frozenset({'YELLOW BABUSHKA', 'PURSE BABUSHKA PINK'})",frozenset({'YELLOW BABUSHKA NOTEBOOK'}),0.0418,0.0518,0.0356,0.8516746411483254,16.441595388963812,1.0,0.03343476,6.392703225806452,0.9801488746455783,0.613793103448276,0.843571652761364,0.7694666642035063
205,"frozenset({'YELLOW BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'PURSE BABUSHKA PINK'}),0.0434,0.0504,0.0356,0.8202764976958525,16.27532733523517,1.0,0.03341264,5.283671794871795,0.981138723992041,0.6116838487972509,0.8107376765963064,0.7633128520225294
206,"frozenset({'PURSE BABUSHKA PINK', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'YELLOW BABUSHKA'}),0.0428,0.051,0.0356,0.8317757009345794,16.30932746930548,1.0,0.0334172,5.641277777777777,0.9806575357902497,0.6116838487972509,0.8227351959268487,0.764907458310427
207,frozenset({'YELLOW BABUSHKA'}),"frozenset({'PURSE BABUSHKA PINK', 'YELLOW BABUSHKA NOTEBOOK'})",0.051,0.0428,0.0356,0.6980392156862746,16.309327469305483,1.0,0.0334172,3.1699480519480527,0.9891310782491328,0.6116838487972509,0.6845374171398606,0.764907458310427
208,frozenset({'PURSE BABUSHKA PINK'}),"frozenset({'YELLOW BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",0.0504,0.0434,0.0356,0.7063492063492064,16.27532733523517,1.0,0.03341264,3.2576108108108115,0.9883712124797669,0.6116838487972509,0.6930265590102513,0.7633128520225294
209,frozenset({'YELLOW BABUSHKA NOTEBOOK'}),"frozenset({'YELLOW BABUSHKA', 'PURSE BABUSHKA PINK'})",0.0518,0.0418,0.0356,0.6872586872586872,16.441595388963812,1.0,0.03343476,3.0638740740740738,0.9904858170063207,0.613793103448276,0.6736158289069998,0.7694666642035063
210,"frozenset({'YELLOW BABUSHKA', 'RED BABUSHKA'})",frozenset({'YELLOW BABUSHKA NOTEBOOK'}),0.0428,0.0518,0.0366,0.8551401869158879,16.50849781690903,1.0,0.034382960000000004,6.545638709677421,0.9814303558420621,0.6310344827586208,0.8472265206875004,0.7808519467397972
211,"frozenset({'YELLOW BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'RED BABUSHKA'}),0.0434,0.0514,0.0366,0.8433179723502304,16.406964442611486,1.0,0.03436924,6.0543000000000005,0.9816540594020946,0.6288659793814434,0.8348281386782948,0.7776901145797845
212,"frozenset({'RED BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",frozenset({'YELLOW BABUSHKA'}),0.0438,0.051,0.0366,0.8356164383561644,16.384636046199304,1.0,0.0343662,5.773083333333333,0.9819778426215793,0.6288659793814434,0.8267823375723544,0.7766317485898468
213,frozenset({'YELLOW BABUSHKA'}),"frozenset({'RED BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",0.051,0.0438,0.0366,0.7176470588235294,16.3846360461993,1.0,0.0343662,3.386541666666667,0.9894280433242931,0.6288659793814434,0.7047135105872511,0.7766317485898468
214,frozenset({'RED BABUSHKA'}),"frozenset({'YELLOW BABUSHKA', 'YELLOW BABUSHKA NOTEBOOK'})",0.0514,0.0434,0.0366,0.7120622568093385,16.406964442611486,1.0,0.03436924,3.322245945945946,0.989932820181366,0.6288659793814434,0.698998804943904,0.7776901145797845
215,frozenset({'YELLOW BABUSHKA NOTEBOOK'}),"frozenset({'YELLOW BABUSHKA', 'RED BABUSHKA'})",0.0518,0.0428,0.0366,0.7065637065637066,16.508497816909035,1.0,0.034382960000000004,3.262036842105264,0.9907457673613392,0.6310344827586208,0.693443069957905,0.7808519467397972
216,"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP', 'LUNCH BAG'})",frozenset({'ALPHABET LUNCH'}),0.042,0.0546,0.0334,0.7952380952380952,14.564800279085992,1.0,0.031106799999999997,4.617069767441859,0.9721725650994462,0.5284810126582278,0.7834124129871961,0.7034798534798534
217,"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP', 'ALPHABET LUNCH'})",frozenset({'LUNCH BAG'}),0.0398,0.0558,0.0334,0.8391959798994975,15.039354478485617,1.0,0.031179159999999997,5.871743749999999,0.9722014001574023,0.5369774919614148,0.829692840393452,0.7188811440716125
218,"frozenset({'WATER BOTTLE', 'LUNCH BAG', 'ALPHABET LUNCH'})",frozenset({'LUNCH BOX WRAP'}),0.0396,0.0578,0.0334,0.8434343434343433,14.592289678794868,1.0,0.03111112,6.017922580645157,0.9698778203692573,0.521875,0.8338297001001309,0.71064450735731
219,"frozenset({'LUNCH BOX WRAP', 'LUNCH BAG', 'ALPHABET LUNCH'})",frozenset({'WATER BOTTLE'}),0.0398,0.0554,0.0334,0.8391959798994975,15.147941875442193,1.0,0.03119508,5.8742312499999985,0.9726978037260202,0.5404530744336569,0.8297649586062856,0.7210420332710483
220,"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP'})","frozenset({'LUNCH BAG', 'ALPHABET LUNCH'})",0.0484,0.046,0.0334,0.6900826446280992,15.001796622349984,1.0,0.0311736,3.07824,0.9808126496062102,0.5475409836065573,0.67513904049067,0.7080848005749192
221,"frozenset({'WATER BOTTLE', 'LUNCH BAG'})","frozenset({'LUNCH BOX WRAP', 'ALPHABET LUNCH'})",0.0482,0.0462,0.0334,0.6929460580912863,14.998832426218318,1.0,0.03117316,3.106294594594594,0.9805927124527998,0.5475409836065573,0.6780730321779055,0.7079448905175046
222,"frozenset({'WATER BOTTLE', 'ALPHABET LUNCH'})","frozenset({'LUNCH BOX WRAP', 'LUNCH BAG'})",0.046,0.0484,0.0334,0.7260869565217392,15.001796622349984,1.0,0.0311736,3.4740952380952383,0.9783451963996536,0.5475409836065573,0.712155271670596,0.7080848005749192
223,"frozenset({'LUNCH BOX WRAP', 'LUNCH BAG'})","frozenset({'WATER BOTTLE', 'ALPHABET LUNCH'})",0.0484,0.046,0.0334,0.6900826446280992,15.001796622349984,1.0,0.0311736,3.07824,0.9808126496062102,0.5475409836065573,0.67513904049067,0.7080848005749192
224,"frozenset({'LUNCH BOX WRAP', 'ALPHABET LUNCH'})","frozenset({'WATER BOTTLE', 'LUNCH BAG'})",0.0462,0.0482,0.0334,0.722943722943723,14.99883242621832,1.0,0.03117316,3.4354031250000006,0.9785365314663188,0.5475409836065573,0.7089133462321108,0.7079448905175046
225,"frozenset({'LUNCH BAG', 'ALPHABET LUNCH'})","frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP'})",0.046,0.0484,0.0334,0.7260869565217392,15.001796622349984,1.0,0.0311736,3.4740952380952383,0.9783451963996536,0.5475409836065573,0.712155271670596,0.7080848005749192
226,frozenset({'WATER BOTTLE'}),"frozenset({'LUNCH BOX WRAP', 'LUNCH BAG', 'ALPHABET LUNCH'})",0.0554,0.0398,0.0334,0.6028880866425993,15.147941875442193,1.0,0.03119508,2.417958181818182,0.9887618369021011,0.5404530744336569,0.5864279177698389,0.7210420332710483
227,frozenset({'LUNCH BOX WRAP'}),"frozenset({'WATER BOTTLE', 'LUNCH BAG', 'ALPHABET LUNCH'})",0.0578,0.0396,0.0334,0.5778546712802768,14.592289678794867,1.0,0.03111112,2.275045901639344,0.9886124588013528,0.521875,0.5604484290715085,0.71064450735731
228,frozenset({'LUNCH BAG'}),"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP', 'ALPHABET LUNCH'})",0.0558,0.0398,0.0334,0.5985663082437276,15.039354478485617,1.0,0.031179159999999997,2.3919267857142854,0.9886758996305207,0.5369774919614148,0.5819270029615992,0.7188811440716125
229,frozenset({'ALPHABET LUNCH'}),"frozenset({'WATER BOTTLE', 'LUNCH BOX WRAP', 'LUNCH BAG'})",0.0546,0.042,0.0334,0.6117216117216117,14.564800279085992,1.0,0.031106799999999997,2.4673018867924523,0.9851293816006658,0.5284810126582278,0.5946989683941667,0.7034798534798534
230,"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER', 'CALM HOT WATER'})",frozenset({'GREY HEART HOT'}),0.038,0.0556,0.0318,0.8368421052631579,15.051117001135935,1.0,0.029687200000000004,5.788258064516131,0.9704363289268951,0.5145631067961166,0.8272364519940257,0.7043922756531618
231,"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER', 'GREY HEART HOT'})",frozenset({'CALM HOT WATER'}),0.0382,0.0566,0.0318,0.8324607329842932,14.707786801842637,1.0,0.029637880000000002,5.630918750000002,0.9690255822743258,0.5047619047619047,0.8224090873270016,0.6971490944073411
232,"frozenset({'HOT WATER BOTTLE', 'CALM HOT WATER', 'GREY HEART HOT'})",frozenset({'HEART HOT WATER'}),0.0408,0.0524,0.0318,0.7794117647058824,14.874270318814549,1.0,0.02966208,4.295786666666666,0.972445591451996,0.5179153094462541,0.7672137660467311,0.6931409968567579
233,"frozenset({'HEART HOT WATER', 'CALM HOT WATER', 'GREY HEART HOT'})",frozenset({'HOT WATER BOTTLE'}),0.0384,0.0546,0.0318,0.8281250000000001,15.167124542124544,1.0,0.02970336,5.500509090909095,0.9713684739271026,0.5196078431372549,0.8181986460757352,0.7052712912087913
234,"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER'})","frozenset({'CALM HOT WATER', 'GREY HEART HOT'})",0.0444,0.0476,0.0318,0.7162162162162162,15.046559164206222,1.0,0.02968656,3.3560761904761907,0.9769146323163556,0.5282392026578073,0.7020329863672997,0.6921417215534862
235,"frozenset({'HOT WATER BOTTLE', 'CALM HOT WATER'})","frozenset({'HEART HOT WATER', 'GREY HEART HOT'})",0.047,0.0448,0.0318,0.6765957446808512,15.102583586626142,1.0,0.029694400000000003,2.953578947368422,0.9798385766233082,0.5300000000000001,0.6614277059054137,0.6932085866261399
236,"frozenset({'HOT WATER BOTTLE', 'GREY HEART HOT'})","frozenset({'HEART HOT WATER', 'CALM HOT WATER'})",0.0472,0.0446,0.0318,0.6737288135593221,15.106027209850271,1.0,0.029694880000000003,2.928238961038962,0.9800600943132192,0.5300000000000001,0.6584978161600609,0.6933666489321275
237,"frozenset({'HEART HOT WATER', 'CALM HOT WATER'})","frozenset({'HOT WATER BOTTLE', 'GREY HEART HOT'})",0.0446,0.0472,0.0318,0.7130044843049328,15.106027209850271,1.0,0.029694880000000003,3.3199125000000005,0.9773929849922915,0.5300000000000001,0.6987872421336406,0.6933666489321275
238,"frozenset({'HEART HOT WATER', 'GREY HEART HOT'})","frozenset({'HOT WATER BOTTLE', 'CALM HOT WATER'})",0.0448,0.047,0.0318,0.7098214285714286,15.10258358662614,1.0,0.029694400000000003,3.2841846153846155,0.977581829482844,0.5300000000000001,0.6955104182281517,0.6932085866261399
239,"frozenset({'CALM HOT WATER', 'GREY HEART HOT'})","frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER'})",0.0476,0.0444,0.0318,0.6680672268907563,15.046559164206222,1.0,0.02968656,2.8788962025316454,0.9801969998335882,0.5282392026578073,0.6526446493205905,0.6921417215534862
240,frozenset({'HOT WATER BOTTLE'}),"frozenset({'HEART HOT WATER', 'CALM HOT WATER', 'GREY HEART HOT'})",0.0546,0.0384,0.0318,0.5824175824175825,15.167124542124544,1.0,0.02970336,2.3027789473684215,0.9880134594122084,0.5196078431372549,0.5657420782212796,0.7052712912087913
241,frozenset({'HEART HOT WATER'}),"frozenset({'HOT WATER BOTTLE', 'CALM HOT WATER', 'GREY HEART HOT'})",0.0524,0.0408,0.0318,0.6068702290076335,14.874270318814547,1.0,0.02966208,2.439906796116505,0.9843497375693907,0.5179153094462541,0.5901482787819365,0.6931409968567579
242,frozenset({'CALM HOT WATER'}),"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER', 'GREY HEART HOT'})",0.0566,0.0382,0.0318,0.5618374558303888,14.707786801842639,1.0,0.029637880000000002,2.1950758064516136,0.9879253816318068,0.5047619047619047,0.5444348677795683,0.6971490944073411
243,frozenset({'GREY HEART HOT'}),"frozenset({'HOT WATER BOTTLE', 'HEART HOT WATER', 'CALM HOT WATER'})",0.0556,0.038,0.0318,0.5719424460431656,15.051117001135937,1.0,0.029687200000000004,2.2473613445378158,0.9885215464079553,0.5145631067961166,0.5550337276955983,0.7043922756531618
244,"frozenset({'COFFEE MUG', 'MUG WARMER PINK', 'OFFICE MUG'})",frozenset({'MUG WARMER POLKADOT'}),0.041,0.0522,0.032,0.7804878048780488,14.951873656667601,1.0,0.0298598,4.317755555555556,0.9730122523461939,0.522875816993464,0.7683981904178612,0.6967573124007103
245,"frozenset({'COFFEE MUG', 'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",frozenset({'OFFICE MUG'}),0.0384,0.0548,0.032,0.8333333333333334,15.206812652068127,1.0,0.02989568,5.671200000000002,0.9715474209650582,0.522875816993464,0.8236704753843984,0.7086374695863746
246,"frozenset({'COFFEE MUG', 'OFFICE MUG', 'MUG WARMER POLKADOT'})",frozenset({'MUG WARMER PINK'}),0.038,0.0556,0.032,0.8421052631578948,15.145778114350627,1.0,0.029887200000000003,5.981200000000003,0.9708679833679835,0.5194805194805195,0.8328094696716378,0.7088224157516093
247,"frozenset({'MUG WARMER PINK', 'OFFICE MUG', 'MUG WARMER POLKADOT'})",frozenset({'COFFEE MUG'}),0.0382,0.0554,0.032,0.8376963350785341,15.120872474341772,1.0,0.029883720000000003,5.819954838709681,0.970956799750468,0.5194805194805195,0.8281773608707751,0.7076568317991949
248,"frozenset({'COFFEE MUG', 'MUG WARMER PINK'})","frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})",0.0474,0.0442,0.032,0.6751054852320676,15.273879756381618,1.0,0.02990492,2.9418779220779228,0.9810295507033382,0.5369127516778524,0.660081068457907,0.6995436928422781
249,"frozenset({'COFFEE MUG', 'OFFICE MUG'})","frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",0.047,0.0446,0.032,0.6808510638297872,15.265718919950386,1.0,0.0299038,2.9935866666666664,0.9805810598111229,0.5369127516778524,0.6659525474458732,0.6991699265337277
250,"frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})","frozenset({'MUG WARMER PINK', 'OFFICE MUG'})",0.0444,0.0472,0.032,0.7207207207207207,15.269506794930523,1.0,0.02990432,3.411638709677419,0.9779300962745919,0.5369127516778524,0.7068857270368605,0.6993434112078181
251,"frozenset({'MUG WARMER PINK', 'OFFICE MUG'})","frozenset({'COFFEE MUG', 'MUG WARMER POLKADOT'})",0.0472,0.0444,0.032,0.6779661016949153,15.269506794930525,1.0,0.02990432,2.9673894736842112,0.9808039462636441,0.5369127516778524,0.6630034551014183,0.6993434112078181
252,"frozenset({'MUG WARMER PINK', 'MUG WARMER POLKADOT'})","frozenset({'COFFEE MUG', 'OFFICE MUG'})",0.0446,0.047,0.032,0.7174887892376681,15.265718919950386,1.0,0.0299038,3.37331746031746,0.9781178040611263,0.5369127516778524,0.7035559173532719,0.6991699265337277
253,"frozenset({'OFFICE MUG', 'MUG WARMER POLKADOT'})","frozenset({'COFFEE MUG', 'MUG WARMER PINK'})",0.0442,0.0474,0.032,0.7239819004524887,15.273879756381618,1.0,0.02990492,3.451222950819672,0.9777450826532748,0.5369127516778524,0.7102476385182539,0.6995436928422781
254,frozenset({'COFFEE MUG'}),"frozenset({'MUG WARMER PINK', 'OFFICE MUG', 'MUG WARMER POLKADOT'})",0.0554,0.0382,0.032,0.5776173285198556,15.12087247434177,1.0,0.029883720000000003,2.277082051282051,0.9886367245394877,0.5194805194805195,0.5608414727800536,0.7076568317991949
255,frozenset({'MUG WARMER PINK'}),"frozenset({'COFFEE MUG', 'OFFICE MUG', 'MUG WARMER POLKADOT'})",0.0556,0.038,0.032,0.5755395683453238,15.145778114350627,1.0,0.029887200000000003,2.2664067796610174,0.9889612452350699,0.5194805194805195,0.5587729400679041,0.7088224157516093
256,frozenset({'OFFICE MUG'}),"frozenset({'COFFEE MUG', 'MUG WARMER PINK', 'MUG WARMER POLKADOT'})",0.0548,0.0384,0.032,0.583941605839416,15.206812652068127,1.0,0.02989568,2.311214035087719,0.9884045704612779,0.522875816993464,0.5673269611474793,0.7086374695863746
257,frozenset({'MUG WARMER POLKADOT'}),"frozenset({'COFFEE MUG', 'MUG WARMER PINK', 'OFFICE MUG'})",0.0522,0.041,0.032,0.6130268199233716,14.9518736566676,1.0,0.0298598,2.478207920792079,0.9845101814728846,0.522875816993464,0.5964826068022644,0.6967573124007103
258,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",frozenset({'MAGIC DRAWING SLATE'}),0.0388,0.0532,0.0316,0.8144329896907218,15.308890783660184,1.0,0.029535840000000004,5.1022000000000025,0.972407907836723,0.52317880794702,0.8040061150092118,0.7042089760483685
259,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE DINOSAUR'}),0.0384,0.0544,0.0316,0.8229166666666669,15.12714460784314,1.0,0.029511040000000002,5.3398588235294175,0.9711872617367678,0.5163398692810459,0.8127291314156798,0.7018995098039217
260,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE'}),0.0372,0.0544,0.0316,0.849462365591398,15.615117014547758,1.0,0.029576320000000003,6.2814857142857194,0.9721224487649419,0.5266666666666668,0.8408019940687373,0.7151723592662873
261,"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",frozenset({'DRAWING SLATE BUNNIES'}),0.0388,0.0528,0.0316,0.8144329896907218,15.424867228990943,1.0,0.029551360000000002,5.104355555555559,0.9729188725064133,0.5266666666666667,0.8040888826971302,0.7064589190877851
262,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})","frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",0.0456,0.0444,0.0316,0.6929824561403509,15.60771297613403,1.0,0.029575360000000002,3.112525714285715,0.9806465988307319,0.5410958904109591,0.6787175137508905,0.7023470839260313
263,"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})","frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",0.0444,0.0456,0.0316,0.7117117117117118,15.60771297613403,1.0,0.029575360000000002,3.310575000000001,0.9794151464253356,0.5410958904109591,0.6979376694380887,0.7023470839260313
264,"frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})","frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",0.0442,0.0462,0.0316,0.7149321266968326,15.4747213570743,1.0,0.02955796,3.3458698412698413,0.9786341086133691,0.5374149659863946,0.7011240581849786,0.6994574053397583
265,"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})","frozenset({'DRAWING SLATE BUNNIES', 'MAGIC DRAWING SLATE'})",0.0462,0.0442,0.0316,0.683982683982684,15.474721357074298,1.0,0.02955796,3.0245178082191786,0.9806861826511408,0.5374149659863946,0.6693687842463737,0.6994574053397583
266,"frozenset({'DRAWING SLATE', 'MAGIC DRAWING SLATE'})","frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR'})",0.0456,0.0444,0.0316,0.6929824561403509,15.60771297613403,1.0,0.029575360000000002,3.112525714285715,0.9806465988307319,0.5410958904109591,0.6787175137508905,0.7023470839260313
267,"frozenset({'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})","frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE'})",0.0444,0.0456,0.0316,0.7117117117117118,15.60771297613403,1.0,0.029575360000000002,3.310575000000001,0.9794151464253356,0.5410958904109591,0.6979376694380887,0.7023470839260313
268,frozenset({'DRAWING SLATE BUNNIES'}),"frozenset({'DRAWING SLATE', 'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",0.0528,0.0388,0.0316,0.5984848484848485,15.42486722899094,1.0,0.029551360000000002,2.393932075471698,0.9872990078686281,0.5266666666666667,0.5822772040000503,0.7064589190877851
269,frozenset({'DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE DINOSAUR', 'MAGIC DRAWING SLATE'})",0.0544,0.0372,0.0316,0.5808823529411765,15.615117014547756,1.0,0.029576320000000003,2.29720701754386,0.9898048790935767,0.5266666666666668,0.5646887753855178,0.7151723592662873
270,frozenset({'DRAWING SLATE DINOSAUR'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE', 'MAGIC DRAWING SLATE'})",0.0544,0.0384,0.0316,0.5808823529411765,15.12714460784314,1.0,0.029511040000000002,2.294343859649123,0.9876202103279145,0.5163398692810459,0.564145541744152,0.7018995098039217
271,frozenset({'MAGIC DRAWING SLATE'}),"frozenset({'DRAWING SLATE BUNNIES', 'DRAWING SLATE', 'DRAWING SLATE DINOSAUR'})",0.0532,0.0388,0.0316,0.5939849624060152,15.308890783660184,1.0,0.029535840000000004,2.367400000000001,0.9871973817201715,0.52317880794702,0.5775956745797078,0.7042089760483685
