,Price_capped,SquareFootage_capped,BackyardSpace_capped,CrimeRate_capped,AgeOfHome_capped,DistanceToCityCenter_capped,EmploymentRate_capped,PropertyTaxRate_capped,SchoolRating_Encoded,Fireplace_Encoded,Garage_Encoded
4924,1033217.0,2911.0,1018.0,18.9,20.0,7.7,99.0,1.18,1.0,0,1
4925,739546.0,1651.0,1123.0,19.9,31.0,6.8,92.3,2.03,2.0,0,1
4926,844082.0,1693.0,1145.0,47.4,1.0,4.6,91.2,0.91,2.0,0,1
4927,878357.0,1879.0,936.0,20.9,4.0,5.5,92.9,1.59,2.0,0,1
4928,902161.0,2183.0,1466.0,40.7,30.0,9.6,92.2,1.13,2.0,0,1
4929,848075.0,1828.0,1073.0,23.6,28.0,3.7,91.0,1.89,2.0,0,1
4930,987080.0,2878.0,848.0,24.6,41.0,15.2,94.2,1.36,2.0,0,1
4931,687146.0,1813.0,1063.0,20.2,5.0,8.4,94.0,1.28,2.0,0,1
4932,681015.0,1405.0,593.0,51.7,2.0,12.2,90.2,1.21,2.0,0,1
4933,579802.0,1060.0,386.0,22.0,2.0,23.55,96.3,1.0,2.0,0,1
4934,547236.0,958.0,661.0,42.9,36.0,15.2,91.9,1.29,2.0,0,1
4935,882337.0,1976.0,490.0,30.2,15.0,8.7,92.6,1.51,2.0,0,1
4936,707917.0,1035.0,200.0,50.1,3.0,10.5,97.9,1.88,2.0,0,1
4937,820281.0,1895.0,742.0,24.1,9.0,12.7,86.5,1.51,2.0,0,1
4938,1058398.0,3165.0,1073.0,10.3,1.0,4.8,94.1,1.91,2.0,0,1
4939,1041486.0,2464.0,938.0,28.6,8.0,1.0,90.8,1.62,2.0,0,1
4940,855513.0,1639.0,413.0,27.5,1.0,6.6,92.4,1.02,2.0,0,1
4941,820444.0,1870.0,415.0,24.4,9.0,1.0,90.9,1.2,2.0,0,1
4942,664880.0,1779.0,430.0,40.5,31.0,5.8,94.9,1.74,2.0,0,1
4943,1083547.0,2803.0,1426.0,12.8,13.0,9.4,96.8,0.6,2.0,0,1
4944,820969.0,3351.0,1415.0,68.9,20.0,23.55,97.6,1.17,2.0,0,1
4945,954429.0,2483.0,734.0,23.9,21.0,2.9,97.1,1.72,2.0,0,1
4946,740041.0,2930.0,1138.0,28.7,74.5,10.3,92.1,1.25,2.0,0,1
4947,547825.0,1649.0,200.0,25.7,74.0,9.8,94.1,1.21,2.0,0,1
4948,741785.0,1991.0,1045.0,43.2,31.0,1.8,98.0,1.66,2.0,0,1
4949,647673.0,2670.0,656.0,58.4,56.0,16.4,92.8,1.68,2.0,0,1
4950,579039.0,1559.0,754.0,43.7,37.0,9.3,92.4,1.45,2.0,0,1
4951,848485.0,2365.0,1041.0,46.7,33.0,0.5,92.4,0.95,2.0,0,1
4952,1045574.0,2847.0,1493.0,36.4,32.0,5.8,94.6,1.36,2.0,0,1
4953,1050836.0,2934.0,345.0,10.6,29.0,1.3,96.1,1.7,2.0,0,1
4954,846745.0,999.0,200.0,9.5,4.0,10.5,89.8,1.7,2.0,0,1
4955,788414.0,1356.0,200.0,4.6,5.0,2.5,96.4,1.66,2.0,0,1
4956,1061383.0,2088.0,435.0,45.6,2.0,4.6,89.4,1.1,2.0,0,1
4957,844210.0,1525.0,994.0,26.2,5.0,4.7,96.2,1.26,2.0,0,1
4958,1098640.0,3150.0,862.0,15.4,32.0,4.3,84.0,1.6,2.0,0,1
4959,714114.0,2190.0,530.0,6.2,45.0,17.6,93.4,1.32,2.0,0,1
4960,507000.0,1623.0,437.0,33.8,6.0,23.55,96.5,1.93,2.0,0,1
4961,1006942.0,2714.0,420.0,1.5,20.0,5.7,91.4,1.56,2.0,0,1
4962,524239.0,1734.0,578.0,36.8,20.0,14.3,92.3,2.11,1.0,0,1
4963,421907.0,1039.0,200.0,62.3,24.0,7.8,91.0,1.79,2.0,0,1
4964,794068.0,1697.0,236.0,15.3,14.0,7.3,97.7,1.18,2.0,0,1
4965,873967.0,2339.0,342.0,15.6,2.0,4.2,95.1,1.39,2.0,0,1
4966,965694.0,3566.625,1314.0,43.5,74.5,6.3,96.6,2.08,2.0,0,1
4967,820922.0,2646.0,560.0,28.6,37.0,4.5,89.0,1.68,2.0,0,1
4968,579630.0,1171.0,267.0,18.5,55.0,23.55,92.8,1.52,2.0,0,1
4969,761103.0,1529.0,200.0,11.6,26.0,0.5,93.2,1.76,2.0,0,1
4970,840522.0,1978.0,933.0,8.9,7.0,2.6,91.3,0.92,2.0,0,1
4971,698795.0,1582.0,977.0,11.4,17.0,7.9,85.9,1.37,2.0,0,1
4972,890210.0,2670.0,670.0,58.7,36.0,15.6,93.7,1.14,2.0,0,1
4973,942451.0,1768.0,1400.0,17.3,12.0,0.5,94.8,1.3,2.0,0,1
4974,1041825.0,2800.0,1339.0,46.4,18.0,2.6,94.3,1.15,2.0,0,1
4975,850652.0,1461.0,277.0,56.5,2.0,5.9,84.4,2.05,2.0,0,1
4976,1034550.0,2605.0,1034.0,36.5,13.0,13.5,91.6,1.34,2.0,0,1
4977,686063.0,1989.0,253.0,71.7,3.0,8.0,94.5,1.33,2.0,0,1
4978,877217.0,2677.0,1103.0,35.7,8.0,23.55,91.9,0.85,2.0,0,1
4979,756995.0,2216.0,908.0,53.1,48.0,2.0,90.5,1.24,1.0,0,1
4980,433748.0,700.0,200.0,24.2,24.0,23.55,87.5,0.95,2.0,0,1
4981,766681.0,2264.0,1433.0,54.4,20.0,10.0,89.5,1.26,1.0,0,1
4982,974838.0,2668.0,1197.0,5.2,2.0,0.5,97.2,0.88,2.0,0,1
4983,881496.0,2508.0,672.0,24.8,13.0,3.7,94.4,1.2,2.0,0,1
4984,732808.0,1281.0,200.0,28.7,7.0,6.6,96.1,1.4,2.0,0,1
4985,577787.0,1111.0,494.0,23.0,0.0,0.5,95.0,0.82,2.0,0,1
4986,739737.0,1438.0,722.0,29.3,0.0,2.1,88.8,1.83,2.0,0,1
4987,675970.0,1783.0,738.0,45.2,67.0,1.1,96.3,1.96,2.0,0,1
4988,796743.0,1700.0,872.0,22.4,14.0,6.7,96.6,1.64,2.0,0,1
4989,671785.0,1711.0,750.0,43.8,35.0,0.5,96.0,1.09,1.0,0,1
4990,676627.0,1801.0,467.0,19.2,74.5,17.8,86.2,1.2,2.0,0,1
4991,746604.0,1378.0,437.0,20.7,9.0,2.2,90.2,0.8,2.0,0,1
4992,737646.0,1295.0,200.0,53.2,2.0,1.0,94.9,0.86,2.0,0,1
4993,718145.0,2248.0,321.0,37.0,11.0,7.7,93.7,1.22,2.0,0,1
4994,747502.0,1838.0,837.0,25.7,32.0,10.8,97.0,1.01,2.0,0,1
4995,615864.0,1138.0,721.0,44.0,35.0,4.9,90.4,0.93,2.0,0,1
4996,584225.0,700.0,289.0,23.5,1.0,1.0,90.0,1.4,2.0,0,1
4997,713800.0,1506.0,679.0,15.6,16.0,13.7,95.9,1.57,2.0,0,1
4998,589750.0,1560.0,200.0,16.3,14.0,0.6,88.5,1.58,2.0,0,1
4999,888889.0,1800.0,1139.0,12.7,34.0,3.5,93.7,1.09,2.0,0,1
5000,1011628.0,1605.0,496.0,6.5,20.0,0.5,98.4,1.4,2.0,0,1
5001,857060.0,2403.0,1347.0,13.6,54.0,1.6,94.5,1.16,1.0,0,1
5002,663451.0,1329.0,200.0,15.1,60.0,19.5,92.1,0.89,1.0,0,1
5003,722576.0,1618.0,566.0,13.5,5.0,23.55,93.7,1.39,2.0,0,1
5004,696728.0,767.0,200.0,13.1,22.0,3.9,96.8,1.85,2.0,0,1
5005,917827.0,2524.0,639.0,2.8,66.0,3.8,94.4,1.91,2.0,0,1
5006,614005.0,1450.0,278.0,28.7,48.0,14.5,90.1,1.54,2.0,0,1
5007,924626.0,2233.0,588.0,4.0,8.0,17.5,94.9,0.86,2.0,0,1
5008,725532.0,1538.0,1085.0,38.7,13.0,6.6,84.6,1.83,2.0,0,1
5009,973377.0,2222.0,1383.0,10.2,6.0,5.4,88.0,1.52,2.0,0,1
5010,620541.0,806.0,200.0,18.4,0.0,2.7,99.0,1.22,2.0,0,1
5011,846780.0,1174.0,399.0,10.8,24.0,5.6,90.2,1.28,2.0,0,1
5012,846957.0,1507.0,605.0,11.0,10.0,3.3,99.0,1.69,2.0,0,1
5013,1036813.0,2993.0,1609.0,35.5,19.0,4.0,93.3,1.48,2.0,0,1
5014,761975.0,2053.0,848.0,31.9,56.0,8.1,91.6,1.28,2.0,0,1
5015,866630.0,2669.0,1017.0,55.7,23.0,0.5,93.0,1.46,2.0,0,1
5016,998604.0,2223.0,309.0,3.8,20.0,2.2,93.4,1.59,1.0,0,1
5017,891135.0,1700.0,933.0,40.6,2.0,0.5,93.0,1.54,2.0,0,1
5018,551248.0,1267.0,309.0,40.1,24.0,5.8,89.0,1.01,2.0,0,1
5019,928349.0,2333.0,776.0,24.9,25.0,8.9,87.5,1.52,2.0,0,1
5020,719470.0,1684.0,929.0,12.6,5.0,6.0,98.6,2.08,2.0,0,1
5021,898368.0,1812.0,772.0,23.9,5.0,2.6,98.0,1.19,2.0,0,1
5022,738839.0,1167.0,220.0,33.4,13.0,1.9,88.4,1.18,2.0,0,1
5023,929468.0,1907.0,260.0,12.4,74.5,9.5,93.7,1.63,2.0,0,1
5024,781511.0,1960.0,1157.0,65.2,17.0,7.4,99.0,0.9,2.0,0,1
5025,1087212.0,3032.0,1376.0,35.5,8.0,0.5,96.5,1.2,2.0,0,1
5026,698369.0,1028.0,200.0,16.1,5.0,0.6,90.0,1.37,2.0,0,1
5027,783317.0,1013.0,673.0,21.4,29.0,4.1,94.7,1.56,2.0,0,1
5028,1015103.0,3220.0,984.0,31.6,42.0,8.1,91.0,1.18,2.0,0,1
5029,723456.0,1578.0,411.0,7.2,21.0,23.55,91.9,1.81,2.0,0,1
5030,526356.0,1220.0,891.0,4.3,9.0,5.8,91.7,1.15,1.0,0,1
5031,1199565.125,3566.625,1488.0,14.3,14.0,1.8,97.3,1.15,2.0,0,1
5032,500486.0,1025.0,450.0,30.7,37.0,13.2,91.3,1.89,2.0,0,1
5033,1002459.0,3566.625,1153.0,5.4,74.5,23.55,90.6,1.71,2.0,0,1
5034,1003693.0,3566.625,1181.0,73.6625,36.0,6.6,90.3,1.13,2.0,0,1
5035,719102.0,1117.0,200.0,29.8,31.0,17.7,97.5,1.85,2.0,0,1
5036,879273.0,1812.0,1256.0,21.9,58.0,1.9,91.4,1.29,2.0,0,1
5037,500703.0,1145.0,358.0,19.2,66.0,18.5,93.5,2.09,2.0,0,1
5038,707508.0,2124.0,727.0,11.1,46.0,0.5,92.1,1.97,2.0,0,1
5039,827650.0,2224.0,750.0,34.0,57.0,0.5,94.3,1.55,2.0,0,1
5040,796589.0,1651.0,444.0,33.5,10.0,2.9,94.5,1.56,2.0,0,1
5041,841242.0,2858.0,200.0,21.0,54.0,16.6,86.9,0.5,2.0,0,1
5042,1070990.0,2958.0,1801.5,7.6,31.0,5.9,93.5,1.18,2.0,0,1
5043,843508.0,2374.0,625.0,28.1,55.0,0.8,97.7,1.15,2.0,0,1
5044,767290.0,1289.0,465.0,18.8,19.0,1.2,89.4,1.18,2.0,0,1
5045,926012.0,2289.0,846.0,7.8,2.0,23.55,92.1,1.42,2.0,0,1
5046,1199565.125,3566.625,1134.0,31.3,16.0,1.0,97.8,2.05,2.0,0,1
5047,654290.0,1041.0,444.0,5.4,8.0,7.7,92.2,1.0,2.0,0,1
5048,874377.0,2485.0,780.0,19.9,46.0,23.55,92.5,1.22,2.0,0,1
5049,582219.0,1721.0,1052.0,32.0,20.0,1.3,98.4,1.22,2.0,0,1
5050,1199565.125,3055.0,1033.0,12.4,6.0,0.5,97.6,1.33,2.0,0,1
5051,613891.0,1083.0,200.0,26.4,38.0,6.1,84.0,1.33,2.0,0,1
5052,638521.0,1554.0,546.0,48.8,19.0,21.3,95.6,1.82,2.0,0,1
5053,716095.0,1237.0,200.0,31.3,50.0,9.1,92.7,1.98,2.0,0,1
5054,747684.0,1509.0,911.0,28.7,26.0,10.4,89.6,1.63,1.0,0,1
5055,738355.0,1749.0,1045.0,12.9,7.0,2.1,93.7,0.99,2.0,0,1
5056,657622.0,1822.0,912.0,34.5,59.0,2.4,94.6,2.05,2.0,0,1
5057,601223.0,1230.0,678.0,47.4,34.0,0.5,90.4,1.75,2.0,0,1
5058,775188.0,1530.0,310.0,5.5,37.0,12.3,94.2,0.73,2.0,0,1
5059,1199565.125,3308.0,1415.0,20.4,11.0,3.5,86.3,1.51,2.0,0,1
5060,659810.0,1346.0,200.0,18.6,37.0,2.1,95.3,0.95,2.0,0,1
5061,880622.0,2084.0,448.0,40.5,32.0,9.0,98.5,1.84,2.0,0,1
5062,1056162.0,2940.0,865.0,37.3,12.0,4.3,92.6,1.22,2.0,0,1
5063,623540.0,1269.0,457.0,20.9,12.0,12.8,95.9,1.25,2.0,0,1
5064,781005.0,1574.0,298.0,51.8,4.0,5.5,88.2,1.53,2.0,0,1
5065,1079928.0,3566.625,919.0,51.6,58.0,6.9,95.6,1.67,2.0,0,1
5066,926980.0,2226.0,693.0,24.8,20.0,6.0,93.5,1.24,2.0,0,1
5067,876223.0,1688.0,200.0,18.7,14.0,0.5,91.8,1.68,2.0,0,1
5068,901968.0,1796.0,789.0,10.5,4.0,2.9,96.6,2.08,2.0,0,1
5069,805708.0,2423.0,688.0,31.8,14.0,11.9,91.0,1.93,2.0,0,1
5070,799985.0,1624.0,691.0,45.9,40.0,11.7,99.0,1.28,2.0,0,1
5071,885578.0,1755.0,734.0,13.7,4.0,5.5,96.4,0.85,2.0,0,1
5072,873338.0,1589.0,941.0,28.7,16.0,2.4,95.7,1.54,2.0,0,1
5073,816885.0,1429.0,681.0,34.8,1.0,7.8,93.9,1.62,2.0,0,1
5074,903742.0,2086.0,550.0,14.2,13.0,4.0,94.0,1.52,2.0,0,1
5075,686409.0,2234.0,970.0,22.0,74.5,2.1,90.7,1.18,2.0,0,1
5076,622856.0,1255.0,905.0,70.3,7.0,0.5,94.0,0.61,2.0,0,1
5077,581296.0,1056.0,200.0,32.9,6.0,6.0,95.0,2.05,2.0,0,1
5078,685595.0,1218.0,200.0,16.5,4.0,6.7,93.3,1.46,2.0,0,1
5079,922995.0,2661.0,543.0,37.0,6.0,3.6,89.5,1.24,2.0,0,1
5080,1023377.0,2988.0,457.0,36.7,1.0,8.4,94.3,1.18,2.0,0,1
5081,761100.0,1557.0,750.0,2.0,18.0,3.5,93.6,1.42,2.0,0,1
5082,1040508.0,2586.0,807.0,11.0,1.0,11.8,91.1,1.62,2.0,0,1
5083,868486.0,2407.0,1375.0,19.4,4.0,1.4,95.7,1.42,2.0,0,1
5084,725549.0,1215.0,566.0,30.9,2.0,13.7,90.0,1.72,2.0,0,1
5085,734979.0,1979.0,468.0,18.5,19.0,20.2,91.5,0.9,2.0,0,1
5086,862925.0,2711.0,1162.0,56.6,8.0,5.8,86.1,1.41,2.0,0,1
5087,1021378.0,1773.0,501.0,8.8,5.0,2.0,99.0,1.14,2.0,0,1
5088,854387.0,1785.0,200.0,45.8,1.0,0.5,89.7,1.04,2.0,0,1
5089,517110.0,1145.0,210.0,36.6,15.0,4.4,93.5,1.56,2.0,0,1
5090,794646.0,1995.0,562.0,31.1,40.0,2.4,91.4,2.15,2.0,0,1
5091,654873.0,1414.0,200.0,10.4,30.0,1.9,96.0,2.0,2.0,0,1
5092,663023.0,1345.0,200.0,13.6,26.0,2.9,91.4,1.28,2.0,0,1
5093,769440.0,1957.0,975.0,26.5,42.0,0.6,88.0,1.25,2.0,0,1
5094,612139.0,1824.0,678.0,65.1,37.0,10.6,95.4,1.42,2.0,0,1
5095,660670.0,1673.0,629.0,11.2,17.0,2.8,95.7,1.56,2.0,0,1
5096,490214.0,1110.0,332.0,54.8,12.0,12.5,90.7,0.93,2.0,0,1
5097,724715.0,2002.0,538.0,26.6,74.5,4.3,96.8,1.53,2.0,0,1
5098,1199565.125,3566.625,1134.0,51.6,32.0,0.5,90.7,2.08,2.0,0,1
5099,663270.0,1376.0,314.0,23.7,11.0,16.0,91.4,2.18,2.0,0,1
5100,789640.0,1816.0,416.0,4.5,7.0,8.4,92.8,1.51,2.0,0,1
5101,764177.0,1791.0,342.0,28.7,27.0,9.6,91.8,1.26,2.0,0,1
5102,642548.0,1633.0,405.0,28.7,35.0,3.6,88.5,1.51,2.0,0,1
5103,574609.0,1632.0,339.0,52.5,6.0,3.8,93.7,1.68,2.0,0,1
5104,1002426.0,2526.0,1031.0,27.9,11.0,18.0,93.5,0.98,2.0,0,1
5105,906119.0,1603.0,768.0,25.6,37.0,5.8,94.1,1.73,2.0,0,1
5106,742654.0,1453.0,949.0,4.2,23.0,8.3,94.9,2.07,2.0,0,1
5107,808269.0,1231.0,1083.0,19.3,62.0,0.5,98.0,0.99,2.0,0,1
5108,857612.0,2180.0,796.0,49.0,23.0,8.5,98.2,0.75,2.0,0,1
5109,1120789.0,3566.625,557.0,14.2,32.0,18.6,94.2,1.83,2.0,0,1
5110,849360.0,1212.0,200.0,0.3,2.0,0.5,93.2,1.98,2.0,0,1
5111,847618.0,1835.0,1122.0,27.8,27.0,2.4,92.2,1.55,2.0,0,1
5112,811592.0,2095.0,1187.0,1.0,51.0,3.7,88.5,1.27,2.0,0,1
5113,615884.0,1111.0,467.0,20.5,7.0,23.55,98.7,1.45,2.0,0,1
5114,805401.0,1477.0,200.0,13.5,22.0,2.1,97.3,0.94,2.0,0,1
5115,730210.0,1033.0,800.0,12.7,44.0,0.5,89.7,0.5,2.0,0,1
5116,748313.0,1328.0,615.0,49.6,9.0,4.2,92.4,1.6,2.0,0,1
5117,791683.0,2170.0,937.0,20.6,54.0,6.5,94.7,0.5,2.0,0,1
5118,741378.0,2019.0,748.0,43.2,8.0,14.5,93.3,0.91,2.0,0,1
5119,683562.0,1262.0,502.0,19.5,66.0,1.4,95.1,1.43,2.0,0,1
5120,590209.0,1270.0,509.0,7.1,74.5,11.4,99.0,1.77,2.0,0,1
5121,1135876.0,3566.625,1368.0,6.1,9.0,15.6,83.54999999999998,1.27,2.0,0,1
5122,945300.0,3331.0,914.0,31.6,1.0,15.7,98.3,1.21,2.0,0,1
5123,991445.0,2063.0,884.0,25.8,7.0,0.5,94.0,1.95,2.0,0,1
5124,1039747.0,2762.0,1129.0,16.1,15.0,0.8,92.7,1.36,2.0,0,1
5125,629375.0,1760.0,277.0,20.1,56.0,4.9,93.9,1.37,2.0,0,1
5126,856773.0,2776.0,1169.0,41.9,11.0,4.6,94.7,0.87,2.0,0,1
5127,763734.0,1773.0,1437.0,56.0,12.0,4.8,87.2,1.45,2.0,0,1
5128,915180.0,2422.0,852.0,19.6,2.0,17.0,92.7,1.87,2.0,0,1
5129,651064.0,1456.0,200.0,12.7,6.0,0.6,93.3,1.29,2.0,0,1
5130,808223.0,1938.0,1561.0,41.6,27.0,6.0,84.8,1.1,2.0,0,1
5131,953291.0,2740.0,752.0,45.9,15.0,8.3,93.3,1.56,2.0,0,1
5132,673526.0,1515.0,488.0,14.4,2.0,2.6,86.9,1.45,2.0,0,1
5133,705866.0,1441.0,200.0,10.9,20.0,8.4,94.2,1.51,2.0,0,1
5134,696217.0,1457.0,228.0,19.3,27.0,6.9,92.1,1.95,2.0,0,1
5135,638452.0,832.0,370.0,36.0,2.0,3.0,93.8,1.22,2.0,0,1
5136,942033.0,2261.0,1023.0,27.8,11.0,0.5,96.0,1.16,2.0,0,1
5137,705388.0,1209.0,1334.0,5.8,10.0,13.3,95.4,1.79,1.0,0,1
5138,691336.0,1677.0,754.0,17.6,58.0,4.6,94.5,1.4,2.0,0,1
5139,772453.0,2112.0,815.0,36.5,9.0,23.55,97.1,1.12,2.0,0,1
5140,624838.0,1854.0,591.0,51.9,41.0,6.0,96.7,1.57,2.0,0,1
5141,962885.0,1997.0,1222.0,2.8,1.0,1.0,94.1,0.58,2.0,0,1
5142,569233.0,1668.0,573.0,34.7,50.0,5.9,95.3,1.63,2.0,0,1
5143,797617.0,1229.0,609.0,27.1,20.0,8.5,91.2,1.51,2.0,0,1
5144,635852.0,1368.0,730.0,13.5,16.0,7.1,92.0,1.18,2.0,0,1
5145,828922.0,1581.0,955.0,41.2,30.0,1.4,97.3,0.93,2.0,0,1
5146,970494.0,2458.0,1243.0,24.0,6.0,12.8,89.2,0.77,2.0,0,1
5147,666661.0,1193.0,200.0,3.8,19.0,10.7,92.7,1.75,2.0,0,1
5148,749825.0,1169.0,221.0,43.6,6.0,5.6,87.4,1.51,2.0,0,1
5149,976024.0,2184.0,730.0,23.4,51.0,2.7,91.8,1.11,2.0,0,1
5150,769217.0,1410.0,200.0,14.1,37.0,3.7,94.9,1.41,2.0,0,1
5151,666347.0,906.0,200.0,43.5,1.0,3.2,93.3,0.92,2.0,0,1
5152,704382.0,2326.0,841.0,57.0,74.5,13.8,93.9,1.22,1.0,0,1
5153,887413.0,2011.0,881.0,8.5,6.0,8.9,99.0,1.69,2.0,0,1
5154,527226.0,1052.0,200.0,51.9,5.0,18.6,95.5,1.04,2.0,0,1
5155,784772.0,1653.0,1195.0,17.0,20.0,4.2,91.5,1.12,2.0,0,1
5156,778063.0,2023.0,532.0,22.4,10.0,10.3,93.8,1.26,2.0,0,1
5157,799994.0,1137.0,200.0,24.4,12.0,4.8,88.1,1.2,2.0,0,1
5158,996503.0,2637.0,1143.0,37.9,21.0,0.5,95.2,1.66,2.0,0,1
5159,1031721.0,2595.0,1171.0,22.3,45.0,2.4,86.9,1.22,2.0,0,1
5160,715217.0,1815.0,853.0,52.2,3.0,11.9,93.6,1.11,2.0,0,1
5161,738964.0,1592.0,951.0,20.2,44.0,20.3,97.4,1.4,2.0,0,1
5162,661381.0,1352.0,1174.0,22.2,23.0,12.1,93.0,1.07,2.0,0,1
5163,951501.0,2047.0,921.0,28.2,38.0,5.2,94.9,1.44,2.0,0,1
5164,817887.0,2241.0,914.0,16.7,12.0,2.8,85.7,1.34,2.0,0,1
5165,697636.0,1463.0,216.0,32.8,27.0,0.9,93.0,0.78,2.0,0,1
5166,763064.0,1959.0,832.0,28.7,6.0,5.6,91.7,1.37,2.0,0,1
5167,737678.0,1537.0,970.0,25.8,21.0,17.1,89.2,1.75,2.0,0,1
5168,675707.0,1927.0,708.0,21.5,19.0,8.9,89.9,1.49,2.0,0,1
5169,720061.0,2244.0,809.0,71.0,28.0,0.8,92.5,1.35,2.0,0,1
5170,656567.0,1358.0,762.0,41.5,26.0,1.5,98.1,1.8,2.0,0,1
5171,839003.0,1443.0,535.0,3.4,8.0,0.9,98.2,1.59,2.0,0,1
5172,580895.0,1779.0,557.0,38.8,30.0,23.55,98.0,1.55,2.0,0,1
5173,747090.0,1502.0,528.0,16.7,2.0,1.5,90.7,1.06,2.0,0,1
5174,704137.0,1047.0,530.0,39.9,8.0,0.5,98.8,1.17,2.0,0,1
5175,883175.0,2129.0,450.0,46.7,15.0,0.5,97.0,1.29,2.0,0,1
5176,803097.0,1181.0,200.0,7.2,12.0,4.7,91.9,0.9,2.0,0,1
5177,656571.0,1918.0,909.0,50.5,0.0,2.6,91.7,0.5,2.0,0,1
5178,598068.0,1338.0,275.0,16.9,29.0,5.6,90.4,1.29,2.0,0,1
5179,750511.0,1587.0,1161.0,24.3,16.0,9.5,88.9,1.83,2.0,0,1
5180,790875.0,1920.0,672.0,21.3,5.0,7.4,91.4,1.48,2.0,0,1
5181,838669.0,2480.0,1244.0,34.8,28.0,7.6,93.1,1.5,2.0,0,1
5182,818549.0,1728.0,321.0,26.5,11.0,4.3,94.5,1.45,2.0,0,1
5183,679116.0,1441.0,200.0,17.6,17.0,3.3,96.7,1.7,2.0,0,1
5184,1034231.0,3308.0,1058.0,32.5,13.0,3.5,92.0,1.33,2.0,0,1
5185,1023284.0,1769.0,872.0,12.2,3.0,0.5,97.4,0.97,2.0,0,1
5186,706136.0,991.0,200.0,1.8,11.0,1.1,92.2,2.04,2.0,0,1
5187,685943.0,1621.0,574.0,41.0,27.0,6.5,89.4,2.3,2.0,0,1
5188,1124896.0,3505.0,1219.0,36.8,28.0,2.4,89.5,1.68,2.0,0,1
5189,1064032.0,3180.0,1233.0,12.4,15.0,2.9,94.3,1.24,2.0,0,1
5190,646585.0,1996.0,908.0,27.5,74.5,7.7,86.6,1.06,2.0,0,1
5191,584928.0,1059.0,200.0,51.8,18.0,15.3,99.0,2.28,2.0,0,1
5192,970401.0,3018.0,1325.0,30.6,9.0,1.0,92.0,1.45,2.0,0,1
5193,787321.0,1455.0,200.0,69.8,23.0,0.8,96.8,0.76,2.0,0,1
5194,647338.0,1486.0,684.0,18.3,21.0,23.55,90.5,1.62,2.0,0,1
5195,650795.0,1400.0,407.0,36.5,10.0,12.6,93.8,1.4,2.0,0,1
5196,744000.0,2132.0,391.0,55.8,12.0,1.7,89.2,1.42,2.0,0,1
5197,653470.0,1342.0,446.0,1.2,26.0,14.0,89.4,1.72,2.0,0,1
5198,867882.0,2113.0,672.0,30.8,19.0,3.4,95.4,1.38,1.0,0,1
5199,656293.0,1467.0,212.0,19.9,7.0,18.2,90.6,1.44,2.0,0,1
5200,730433.0,1781.0,499.0,8.5,30.0,2.0,99.0,1.0,2.0,0,1
5201,827301.0,1425.0,392.0,24.8,25.0,0.5,92.5,1.44,2.0,0,1
5202,578847.0,857.0,200.0,32.9,15.0,3.7,94.0,1.16,2.0,0,1
5203,870374.0,1456.0,394.0,25.5,5.0,9.5,96.8,1.35,2.0,0,1
5204,682667.0,700.0,259.0,9.5,46.0,0.5,95.1,1.25,2.0,0,1
5205,541107.0,1891.0,536.0,45.5,32.0,13.8,88.5,1.9,1.0,0,1
5206,596743.0,1941.0,582.0,30.2,74.5,5.5,95.6,0.98,2.0,0,1
5207,1199565.125,3566.625,1488.0,12.7,21.0,8.7,93.3,0.71,2.0,0,1
5208,616829.0,868.0,200.0,27.0,2.0,3.3,95.6,1.28,2.0,0,1
5209,756450.0,1628.0,200.0,22.4,6.0,10.6,92.6,0.8,2.0,0,1
5210,943686.0,2020.0,365.0,20.3,7.0,5.5,92.6,1.44,2.0,0,1
5211,893564.0,2341.0,1722.0,22.3,55.0,9.5,92.7,1.83,2.0,0,1
5212,780869.0,1212.0,200.0,49.7,28.0,4.3,95.3,0.91,2.0,0,1
5213,920909.0,2795.0,960.0,46.4,14.0,1.3,91.8,1.61,2.0,0,1
5214,873449.0,2041.0,254.0,40.9,29.0,17.4,94.6,1.55,2.0,0,1
5215,752489.0,2347.0,570.0,50.8,5.0,17.0,91.6,0.85,2.0,0,1
5216,715938.0,1693.0,863.0,23.6,26.0,15.2,92.5,1.22,2.0,0,1
5217,907799.0,1681.0,635.0,33.1,2.0,2.5,89.6,1.57,2.0,0,1
5218,771945.0,1760.0,402.0,48.2,30.0,5.5,93.4,1.25,2.0,0,1
5219,777791.0,1859.0,477.0,57.4,7.0,9.6,89.8,1.38,2.0,0,1
5220,867070.0,2446.0,725.0,24.2,40.0,21.1,98.2,1.19,2.0,0,1
5221,680652.0,1457.0,787.0,69.9,18.0,4.0,90.3,1.74,2.0,0,1
5222,803003.0,1854.0,851.0,11.4,23.0,5.8,93.4,1.6,1.0,0,1
5223,655581.0,2363.0,200.0,24.4,74.5,2.8,92.7,0.94,2.0,0,1
5224,820959.0,1657.0,719.0,37.0,56.0,4.6,92.4,1.75,2.0,0,1
5225,842486.0,1474.0,1056.0,14.6,5.0,1.3,94.8,0.71,2.0,0,1
5226,790321.0,1978.0,200.0,47.0,9.0,13.0,89.9,1.58,2.0,0,1
5227,659362.0,1115.0,200.0,36.0,26.0,2.1,87.1,1.59,2.0,0,1
5228,620714.0,1868.0,200.0,14.8,9.0,14.0,94.8,1.85,1.0,0,1
5229,638931.0,1339.0,200.0,9.5,15.0,1.7,92.8,1.51,1.0,0,1
